protocol_type,duration,src_bytes,dst_bytes,num_packets,num_connections,attack_type
0,1.291522712,437.8603415,662.325481,19,3,Normal
0,592.820131,6388.879138,48.20744129,478,300,DDoS
1,494.0320451,4480.058601,12.21171914,483,274,DDoS
1,6.133282359,522.9165111,803.8831114,10,5,Normal
1,4.457646643,257.7320539,386.5873864,18,0,Normal
2,54.32123586,437.9351056,3534.021786,133,11,Phishing
1,6.695038986,149.8680781,790.079946,20,1,Normal
1,5.264975574,736.9864756,619.5794135,14,2,Normal
0,4.13135054,43.13802793,706.9187107,13,2,Normal
1,4.407646438,692.2445959,525.4087874,11,4,Normal
0,488.1525821,4524.477158,94.48941932,512,310,DDoS
1,37.66157541,950.2499804,76.97673872,37,17,Botnet
0,,,,12,1,Normal
0,4.282711209,435.9712261,311.2320799,15,4,Normal
1,,,,14,5,Normal
0,4.60069953,486.0833275,725.3395265,11,4,Normal
1,2.689308788,759.0984374,1093.538977,12,0,Normal
1,6.406835978,309.3920087,448.5190833,21,1,Normal
0,362.8225121,6326.256323,106.5100381,518,322,DDoS
0,6.118483751,413.4563272,985.9231512,17,3,Normal
2,9.454071518,577.7143463,563.0337431,13,2,Normal
0,5.096588265,373.2280018,150.5541972,11,2,Normal
0,3.082467452,733.3279581,614.4472089,18,6,Normal
2,2.097631213,430.8175066,387.2527168,18,2,Normal
0,2.755464151,357.1272807,802.9973971,12,3,Normal
0,69.57319661,112.0961376,3336.915563,105,15,Phishing
1,7.482211414,490.324632,387.5102576,15,4,Normal
1,3.781880788,612.5230445,1014.914394,19,7,Normal
0,6.138189546,40.47094044,791.7758988,11,3,Normal
1,32.23364528,2070.421475,262.8652139,55,24,Botnet
2,65.54715232,225.4428486,3536.858725,105,11,Phishing
0,1.591618083,419.4815353,850.9085223,13,2,Normal
1,5.850939839,392.6495761,946.3709136,13,4,Normal
0,,,,186,161,PortScan
1,158.4935125,6.907049018,4278.679517,202,130,PortScan
1,0.322790507,351.0894063,106.0674479,16,4,Normal
0,8.140173434,246.1386815,3.248655304,19,3,Normal
0,9.480081545,202.2828998,464.4499068,18,3,Normal
0,2.800728863,669.7543696,250.818084,19,1,Normal
0,4.41754704,198.7820886,437.8480682,10,2,Normal
1,151.0637978,22.0395194,4779.910735,203,144,PortScan
0,7.271447715,304.8885175,498.2849082,20,1,Normal
0,47.93244128,1.894483224,4121.715727,93,12,Phishing
0,,,,183,155,PortScan
1,6.048817367,493.3855531,1003.323715,15,3,Normal
0,5.844445417,339.6678107,38.98274763,7,4,Normal
0,75.3483463,329.6593987,2717.608693,97,10,Phishing
1,3.676819542,930.6387714,458.0644942,14,2,Normal
0,101.6087514,59.77176792,4508.360245,196,144,PortScan
0,,,,13,4,Normal
1,48.62240807,1148.895325,54.13574707,58,25,Botnet
0,850.6425076,3912.257239,141.0173403,495,291,DDoS
2,7.230204338,197.3026131,652.3883641,21,6,Normal
0,6.828748179,310.7800779,373.9211828,14,4,Normal
0,7.512286078,348.7452234,890.6379598,15,0,Normal
0,2.864658338,763.5178789,166.1489581,13,5,Normal
2,28.22374504,1154.198248,217.676807,42,17,Botnet
0,56.46288073,146.3550495,2819.898716,119,12,Phishing
0,0.392790719,394.5929916,1280.46836,19,0,Normal
1,97.26167927,130.6309176,4592.191611,187,183,PortScan
0,4.398898081,492.3821742,750.3437507,17,2,Normal
1,4.661702541,197.1024377,468.7848085,19,1,Normal
0,131.0913342,96.99268166,3092.557108,185,171,PortScan
0,,,,21,4,Normal
0,870.4964884,4011.401163,107.3673501,498,270,DDoS
0,73.77958904,89.13036166,5835.644139,204,159,PortScan
0,24.74445358,983.8033848,240.4625157,59,24,Botnet
0,,,,16,4,Normal
0,6.412386737,312.2200333,817.0388679,15,1,Normal
1,8.291959925,377.7670387,699.5095819,13,3,Normal
0,28.37675087,2025.323709,57.35218842,51,18,Botnet
1,8.197028588,555.5302031,236.8899588,8,5,Normal
0,7.32909231,160.1299385,423.7933961,15,1,Normal
0,4.018468799,469.6167577,909.7720219,20,3,Normal
0,3.663257387,483.8710917,678.2702474,17,2,Normal
1,50.1387746,233.2218304,3058.483236,96,10,Phishing
0,3.364031404,773.5158859,540.592495,16,4,Normal
0,5.153215491,753.2522416,534.9385976,16,2,Normal
1,69.23279937,64.09976793,1505.642687,111,13,Phishing
0,6.773891415,555.8076543,562.4374398,13,5,Normal
0,8.002600812,129.3846776,589.8294115,10,4,Normal
1,33.2874436,1056.595089,147.13397,37,19,Botnet
0,3.677212446,287.2466691,386.4116074,11,1,Normal
0,,,,18,1,Normal
0,7.058683799,876.6523386,313.0906673,21,4,Normal
0,79.47201853,196.9786908,3258.580858,99,8,Phishing
0,3.758803698,302.7864029,240.168295,10,2,Normal
1,5.172366575,587.8244111,987.6705565,15,3,Normal
0,908.9165406,4994.146577,138.9781662,524,267,DDoS
0,1.904220058,555.8507207,721.0929823,18,2,Normal
0,86.05382048,94.64324602,5304.879495,194,127,PortScan
2,32.14957522,125.0852418,3358.249205,110,7,Phishing
2,,,,14,1,Normal
2,48.54291647,520.2533511,2997.785291,100,11,Phishing
0,7.969356468,359.2894685,596.730206,17,4,Normal
0,6.033053606,558.469201,131.2130045,19,2,Normal
0,6.242082357,571.4383259,304.7263128,18,4,Normal
0,131.0811677,69.1491553,5156.92492,206,154,PortScan
0,695.3697571,5640.797167,223.3816244,486,273,DDoS
0,3.915772525,490.7214584,1158.232434,12,3,Normal
2,114.6638039,300.220549,3319.950556,110,10,Phishing
0,429.4206975,6286.656198,115.5902939,495,309,DDoS
0,6.528024263,73.69420117,398.8153339,14,4,Normal
1,22.07365453,1067.053511,293.8560699,45,22,Botnet
1,5.296419038,739.4028348,693.2935112,17,4,Normal
0,4.439248847,278.1742507,489.8858762,13,2,Normal
0,5.457542177,671.6466156,735.0368248,13,4,Normal
0,4.055356263,382.0724938,548.8730842,19,1,Normal
0,0.164589546,461.0800178,1003.668227,11,4,Normal
0,124.5267381,181.8177803,4277.92212,213,137,PortScan
1,23.65407224,1189.414258,454.3143338,50,21,Botnet
0,40.92705134,1077.62479,283.1345839,47,12,Botnet
0,121.5646765,27.39455522,3759.74711,195,161,PortScan
2,65.44674493,285.1367594,2898.63369,101,12,Phishing
0,48.08941704,1393.163718,191.8038592,47,13,Botnet
0,116.588696,115.645364,4519.916004,168,177,PortScan
0,117.4680874,24.93662177,4353.284514,172,145,PortScan
0,0.57956014,337.3214186,653.4891716,20,3,Normal
1,6.382575158,621.3181046,345.2886045,15,1,Normal
0,105.775185,90.6451086,5641.779793,221,166,PortScan
0,6.983218641,409.1198119,623.7327191,11,2,Normal
0,967.9439581,4569.094542,311.3998133,507,295,DDoS
1,3.831309423,302.5367872,784.1057549,16,4,Normal
0,101.5506268,66.82765726,4293.302814,199,140,PortScan
0,5.870990765,291.8902086,974.2183602,10,0,Normal
1,59.42477553,211.7433883,3017.175751,99,11,Phishing
2,85.97251015,200.06782,2728.920064,107,9,Phishing
2,75.59899415,330.6649824,3032.314619,107,6,Phishing
0,1.84409801,431.288088,412.6698127,14,5,Normal
0,,,,505,294,DDoS
0,3.572723274,732.2768851,687.5774784,21,3,Normal
0,4.698514383,424.3060429,623.2328249,13,3,Normal
0,4.676337939,812.6284681,554.7020604,16,1,Normal
1,4.551617954,866.3648608,316.1314791,22,0,Normal
0,449.6756588,4066.827953,213.0485852,524,276,DDoS
0,443.2303268,6545.539989,89.71614384,453,293,DDoS
1,50.85711412,7.222572231,1903.352367,93,18,Phishing
0,76.14472276,212.094235,3175.289217,111,14,Phishing
0,5.801876179,202.6120726,506.954661,19,2,Normal
1,102.243469,94.69840215,6275.322157,187,139,PortScan
1,601.3532194,5152.390105,161.332494,521,313,DDoS
2,35.33343834,2265.894811,216.9772257,56,23,Botnet
0,4.776697278,443.4408651,540.7398093,16,2,Normal
0,5.538386559,746.2283123,73.65420827,20,4,Normal
2,6.191853149,868.0997303,557.8615466,11,1,Normal
0,2.63000766,149.8109234,534.0101617,12,0,Normal
0,46.23205639,759.8522555,70.9760271,49,21,Botnet
1,6.258127265,584.9090558,349.1582374,20,3,Normal
1,2.424338501,364.8624017,670.0974436,8,2,Normal
0,,,,17,2,Normal
2,23.99828923,1110.273258,170.3708384,54,17,Botnet
2,46.95559822,1368.392123,178.2795601,52,19,Botnet
0,9.01973413,1014.658491,386.4865849,27,3,Normal
1,,,,18,3,Normal
2,41.07390835,1864.420258,173.4854095,48,25,Botnet
1,3.919619192,748.8244508,475.0007226,11,3,Normal
0,6.883016154,535.259569,567.7396026,10,3,Normal
1,39.32253038,135.1493772,3206.720905,104,13,Phishing
0,556.2857516,4890.435551,7.944671186,534,290,DDoS
0,4.257872202,949.2836718,775.3445966,18,3,Normal
0,86.1789942,130.8231795,4126.317937,191,152,PortScan
0,6.170081435,619.2747161,642.2241098,11,3,Normal
1,38.12126322,290.5114553,3251.924861,88,8,Phishing
0,2.509886158,237.156576,83.10160489,9,1,Normal
0,149.7393652,161.2776105,6305.062441,206,124,PortScan
0,6.782389047,356.4465078,530.6005152,13,0,Normal
1,66.60720671,123.8067565,2673.791317,89,13,Phishing
0,9.534926348,469.078557,339.7357945,18,2,Normal
0,153.6076654,136.7722907,4235.13001,211,161,PortScan
2,0.131606573,318.5404802,733.9860344,15,8,Normal
0,0.578246809,427.7600376,723.2706294,14,1,Normal
2,30.91569895,2418.772451,304.3388069,51,23,Botnet
0,,,,23,0,Normal
1,8.667136484,654.8233765,262.1797242,17,1,Normal
0,,,,235,141,PortScan
0,1.2627249,425.7674995,376.0990241,16,2,Normal
0,128.0517843,25.68179371,4492.506673,194,145,PortScan
2,7.056160597,53.3748171,995.9172234,17,4,Normal
0,3.46444939,625.5265112,891.5115291,15,2,Normal
0,36.22019427,68.95284218,3079.430229,92,16,Phishing
0,,,,98,11,Phishing
0,129.4698145,24.83864587,4469.790787,190,150,PortScan
2,78.15293583,278.2851147,3477.436222,107,6,Phishing
0,69.15605289,438.7951554,3144.903704,97,8,Phishing
0,,,,512,332,DDoS
1,37.34922395,1422.394121,128.4455965,49,23,Botnet
2,1.894741107,702.272238,362.8250133,11,0,Normal
0,2.791338054,904.870894,276.4995822,15,1,Normal
0,25.00498672,1929.234621,60.24348438,56,15,Botnet
1,3.15961576,513.43373,636.4613527,15,3,Normal
1,10.12890301,1920.887206,397.0958754,52,20,Botnet
0,5.549007124,1020.990874,867.5752172,9,6,Normal
1,3.842286723,512.2957752,607.3984347,16,4,Normal
2,20.42236761,577.005575,298.3001051,61,25,Botnet
0,,,,555,289,DDoS
2,19.89811886,2205.579919,236.0098152,58,26,Botnet
1,135.364147,120.2397694,5721.450054,187,170,PortScan
0,797.6329115,5064.277228,95.98267308,517,323,DDoS
0,3.451617444,239.9707192,152.6371082,15,7,Normal
0,5.870882785,667.886197,684.0650537,20,3,Normal
2,28.18338073,1286.443903,25.81487094,49,20,Botnet
0,557.972925,6572.958218,103.3783021,510,325,DDoS
0,644.7787083,4607.354985,186.4635599,466,282,DDoS
0,4.234564893,699.1162434,613.6470078,12,1,Normal
1,0.585637302,393.4329566,1076.488258,16,0,Normal
1,6.00075146,633.9697383,1405.324643,14,5,Normal
0,3.783239855,619.153012,708.6448136,15,2,Normal
1,43.48331038,206.9700103,3060.330328,101,5,Phishing
0,,,,55,23,Botnet
0,7.329610059,676.5089613,922.1283891,13,6,Normal
1,,,,56,19,Botnet
1,4.896176183,419.7041221,661.1760614,13,4,Normal
1,5.973612782,611.9680257,864.8552445,19,2,Normal
0,99.0052608,123.6261689,2682.696376,205,145,PortScan
2,23.16451642,1249.233283,379.7536969,37,10,Botnet
1,39.25456554,1893.674318,257.3725301,45,30,Botnet
2,45.10511313,472.4792658,150.4428704,39,28,Botnet
1,7.178530492,402.521965,309.60865,23,2,Normal
1,8.931770957,334.6936535,687.5014528,15,5,Normal
0,6.54821457,663.4100313,558.844055,16,3,Normal
1,913.2705834,3731.974354,38.41045158,488,314,DDoS
0,626.3116334,5294.838056,20.90844576,500,279,DDoS
1,4.125823185,254.1368457,655.1847602,17,3,Normal
1,324.9673185,4665.808249,75.2622827,471,299,DDoS
0,753.2977002,6278.019557,66.65623802,521,298,DDoS
0,4.117918719,364.0193371,733.4055185,13,4,Normal
1,2.481653412,388.9871958,741.0390927,22,6,Normal
0,3.253010391,541.9472143,605.0584992,13,2,Normal
1,50.05384553,223.958827,3162.539462,105,7,Phishing
2,44.00074457,279.7177598,1580.169074,98,10,Phishing
0,0.048402639,200.7600249,273.221498,13,2,Normal
0,3.864731697,480.9280508,319.6433476,15,2,Normal
1,2.932343827,602.0158237,114.616098,19,2,Normal
2,3.390438258,460.5011956,856.5280621,10,2,Normal
0,6.694560926,512.4361921,75.76921103,13,5,Normal
1,33.68667567,1369.327818,191.3645221,49,21,Botnet
0,4.929499086,747.2046488,91.39305928,20,2,Normal
2,2.315552888,522.4856986,191.5394215,18,1,Normal
0,8.240290972,471.7809836,485.3272992,22,5,Normal
0,289.4830088,7299.867071,230.9517766,471,263,DDoS
0,3.816659121,451.8954292,464.0397495,19,7,Normal
1,40.53436876,2636.284483,286.202559,47,27,Botnet
1,,,,11,1,Normal
0,415.4504968,4323.012394,27.68860436,486,272,DDoS
0,37.83558998,1774.835578,95.64532384,41,20,Botnet
0,3.803473393,462.2897497,614.067773,11,1,Normal
1,4.5269749,394.6501073,1238.258739,17,5,Normal
0,4.61438481,513.4177404,733.946691,10,2,Normal
0,4.760908996,153.3912926,269.6390081,15,3,Normal
0,2.081032336,424.3224455,298.4172975,15,1,Normal
0,7.099285133,280.1569001,255.8978176,16,2,Normal
0,6.49350378,548.6343718,585.7846245,18,2,Normal
0,7.508132504,718.7248243,334.0966982,23,4,Normal
0,8.160255391,697.8561322,207.5667286,15,4,Normal
0,3.810034366,112.2857989,370.7685003,15,1,Normal
0,3.090518092,664.3590092,187.7676635,11,4,Normal
1,2.566152017,617.1401,523.2502269,12,0,Normal
1,9.870484983,391.8995215,1029.526333,22,2,Normal
0,8.546103633,611.752643,597.5363545,11,5,Normal
0,2.235637758,736.0909806,526.7215276,12,4,Normal
0,1.448284251,632.5028742,488.9188335,10,3,Normal
0,102.099078,98.77332221,4766.83916,193,139,PortScan
2,,,,58,17,Botnet
0,89.58280397,407.1868979,3540.49111,90,6,Phishing
1,51.83742693,1475.319422,258.0131115,42,28,Botnet
1,31.15366948,849.586721,306.5815856,58,23,Botnet
1,7.392454001,918.339638,830.760498,5,4,Normal
0,635.7147628,1764.594596,113.9281555,500,324,DDoS
0,1.941100908,231.7131926,653.6762131,16,6,Normal
0,793.0067955,2292.224457,71.64523873,493,296,DDoS
0,113.0327334,127.7474765,4375.673988,204,165,PortScan
2,21.07985888,984.9098265,146.6724528,60,20,Botnet
1,5.153647237,526.2203759,838.0372118,15,3,Normal
0,141.8486906,68.86059828,6589.428041,196,151,PortScan
0,7.252591803,555.7771153,692.2122606,13,7,Normal
1,8.600316321,439.7548386,466.9678813,17,2,Normal
1,8.151143715,496.7755503,363.8911658,16,1,Normal
0,7.166054041,831.7668615,911.173644,13,2,Normal
0,104.9411796,51.77667662,4362.11884,196,147,PortScan
1,6.654031422,372.3986656,782.5325218,16,5,Normal
0,3.839365667,516.6989382,575.3139016,12,4,Normal
0,8.50705061,448.9886553,369.6380518,18,3,Normal
0,6.885390045,346.7639553,881.0025691,17,3,Normal
0,2.259210592,508.302637,982.6209531,10,1,Normal
0,6.396301179,661.9811299,456.7052194,12,5,Normal
0,5.450191956,471.7415281,685.3728207,12,1,Normal
0,3.62502784,746.0986945,516.5707222,15,5,Normal
0,7.370954122,713.9022716,418.7366154,19,3,Normal
0,7.412062308,331.298093,437.2184421,22,3,Normal
0,5.030171415,379.0977709,477.5447608,14,3,Normal
0,87.23632036,51.13278115,5542.91492,185,148,PortScan
0,490.881236,4694.895917,66.32954758,501,311,DDoS
0,137.3873218,78.80790551,6997.699802,188,141,PortScan
0,34.17907985,1276.279693,250.0402968,45,18,Botnet
0,542.1870612,5757.182357,254.7946118,524,291,DDoS
0,128.736704,52.23111659,3322.303964,219,150,PortScan
1,707.2376852,2951.282433,165.7226477,526,288,DDoS
0,80.79419363,305.9275522,3120.93373,89,11,Phishing
0,109.6903699,75.97493132,5126.427591,186,127,PortScan
0,782.6490983,5827.176254,177.3984877,495,312,DDoS
1,8.089894413,568.0136397,399.5314406,11,3,Normal
0,522.2717708,5987.083305,5.15770932,480,289,DDoS
2,6.083111682,538.9357806,526.1482697,11,0,Normal
0,527.5479669,5911.447107,193.142407,517,294,DDoS
0,4.507490044,722.7151628,689.0899668,19,3,Normal
1,0.02593533,419.1156861,657.2148417,15,5,Normal
0,565.2506845,5486.192074,33.56241967,527,297,DDoS
0,5.578301828,435.261194,810.2433314,11,6,Normal
1,7.465522074,505.5883416,501.7071481,18,2,Normal
0,90.51777701,125.1054643,3309.316298,112,12,Phishing
1,623.0254122,5313.190036,41.51841569,476,308,DDoS
0,21.87851743,1082.582968,255.2804479,45,16,Botnet
0,8.059430455,594.4316283,745.9974762,16,1,Normal
0,7.896924454,479.991616,651.0332035,13,2,Normal
1,31.44227269,1331.274543,277.8266415,51,18,Botnet
0,3.13457331,181.904571,560.7450304,12,1,Normal
0,,,,51,25,Botnet
0,0.042399833,383.8291755,425.1724392,15,2,Normal
2,,,,93,3,Phishing
0,4.78178876,728.8444547,433.3154454,13,3,Normal
0,184.9548305,12.74083249,2664.047496,175,146,PortScan
1,31.49646471,2356.559688,465.8423363,50,19,Botnet
1,,,,110,7,Phishing
0,3.331531813,323.3985204,54.42005242,21,5,Normal
0,5.22627456,101.548713,266.3595897,23,5,Normal
1,9.583074318,565.5225512,854.799302,14,3,Normal
0,130.4957221,69.56092827,3967.915488,205,151,PortScan
1,766.538767,5296.987635,56.21322164,505,278,DDoS
1,30.0104891,1541.754792,291.9783955,45,24,Botnet
1,5.106260064,651.3783867,1000.73901,10,2,Normal
1,494.9617951,5659.375791,175.859355,474,293,DDoS
0,111.0877293,171.2715875,5871.387162,183,161,PortScan
1,6.596003671,361.0556984,391.6073525,20,3,Normal
0,94.592332,78.15987169,4816.692451,204,150,PortScan
0,33.18390667,147.7314086,2709.482973,87,7,Phishing
2,,,,60,12,Botnet
0,448.4681929,4444.221395,69.64659178,497,306,DDoS
0,5.051398464,299.691824,366.0222302,13,3,Normal
0,95.13067244,52.0800826,4638.464378,206,158,PortScan
0,78.61887,172.0199403,5321.735664,197,145,PortScan
1,53.51387238,286.661594,2300.752742,112,12,Phishing
0,163.1410521,75.3321622,5008.494553,210,132,PortScan
1,251.8317038,5227.628765,65.84780223,509,332,DDoS
1,6.699852671,272.6083524,1107.706591,16,1,Normal
0,8.710841193,288.9731619,684.9552085,9,2,Normal
1,85.55842546,75.63591266,2712.298734,105,13,Phishing
2,94.56624412,20.48570085,3295.772891,98,9,Phishing
0,5.56379577,983.3458597,640.6820402,13,4,Normal
1,2.372037088,464.0677808,790.4499904,16,4,Normal
1,4.215280875,494.9276927,1190.919032,15,2,Normal
0,8.715521273,604.131718,451.8060983,6,2,Normal
0,,,,10,3,Normal
0,5.744074642,293.2310988,879.3594249,10,5,Normal
0,4.463349378,682.473673,495.5709874,13,3,Normal
0,4.935802921,413.572542,688.8352876,18,3,Normal
0,1.679155846,593.5645146,529.2250078,12,5,Normal
1,1.291420598,704.1998604,734.1707648,24,2,Normal
0,680.4090642,5976.892409,1.115246913,475,290,DDoS
1,122.028396,7.165968469,4625.120828,205,161,PortScan
1,111.5226952,29.25148143,5219.315915,195,166,PortScan
0,3.828079702,516.8660661,689.1585039,16,5,Normal
0,1220.385081,5818.200248,28.68443288,497,309,DDoS
1,3.230843516,398.1009387,1123.906237,15,4,Normal
1,6.002575112,236.7164656,210.128224,21,2,Normal
0,80.47113324,361.8676407,3799.902164,98,6,Phishing
0,114.5572199,43.39116688,3989.840779,194,142,PortScan
1,5.429563285,211.4322418,503.9102653,13,1,Normal
1,5.532843986,134.1241866,534.6178226,18,3,Normal
2,7.557921211,456.4973263,690.8817708,15,4,Normal
2,,,,19,2,Normal
0,403.8090613,5535.767273,117.2074402,497,264,DDoS
2,57.80606977,301.8229384,3169.597321,96,9,Phishing
1,3.366282901,88.71600801,554.5932239,22,2,Normal
0,30.27802511,247.4258449,3193.536576,106,11,Phishing
0,6.375051705,475.7732277,375.2047192,12,4,Normal
0,155.2932278,204.7963667,3716.182602,194,160,PortScan
0,,,,9,3,Normal
0,7.149692513,631.1984512,675.0305943,12,5,Normal
0,5.682544187,294.7239259,781.5808612,16,7,Normal
2,50.6271948,301.467226,3296.722513,95,10,Phishing
2,19.71058165,877.3585643,173.7235193,55,27,Botnet
1,18.44398899,1361.653666,334.527499,56,14,Botnet
0,186.8482797,189.4218479,3707.903902,205,153,PortScan
0,7.692590357,345.2862725,738.525576,17,5,Normal
2,,,,11,3,Normal
0,3.763621351,631.7849075,311.3271583,24,3,Normal
1,18.77643488,320.3792367,3613.093079,110,9,Phishing
0,120.7248773,117.4448464,3866.788429,206,160,PortScan
0,,,,17,2,Normal
0,4.705941722,188.2019361,566.2913503,18,4,Normal
0,545.7965895,3093.605762,71.35448226,509,333,DDoS
2,5.370784758,745.197501,256.6094277,11,2,Normal
0,5.896495863,352.0778992,908.5085139,10,0,Normal
0,3.77030053,370.4957328,287.2512025,18,3,Normal
0,0.61664662,391.5591022,1351.057541,13,7,Normal
0,756.9434654,4877.290193,98.27641695,488,312,DDoS
0,4.638122955,495.3010171,642.1619334,22,5,Normal
1,7.222743157,424.0316027,798.6183284,14,4,Normal
2,1.327647538,717.4786134,945.0560061,19,1,Normal
2,2.47051036,214.3597514,317.3920008,15,1,Normal
0,,,,13,3,Normal
1,4.016873488,428.093268,943.4694092,14,6,Normal
0,5.962471692,535.6060904,289.3286001,9,3,Normal
0,801.6984885,4471.677475,115.7296656,532,274,DDoS
2,28.90372472,1463.555352,293.7809702,53,22,Botnet
1,7.209673728,294.0181626,468.5170608,16,2,Normal
0,107.7850587,111.6684361,5079.214804,200,169,PortScan
0,6.043398732,411.3300341,328.802261,17,1,Normal
0,9.600899013,382.2748252,758.7101948,12,3,Normal
0,82.43612631,4654.459979,147.0911112,466,308,DDoS
1,8.788076804,78.90941538,3432.73172,94,9,Phishing
0,5.415283161,585.724931,149.7347414,22,4,Normal
0,5.272949358,558.5721816,432.6927277,15,4,Normal
1,38.28199314,208.8570977,3170.717473,85,13,Phishing
0,115.0807646,39.79037876,5349.634369,170,146,PortScan
1,75.29049776,179.7969073,3056.334613,98,5,Phishing
0,,,,18,4,Normal
0,317.0054843,5073.974573,148.675598,500,272,DDoS
2,24.23431519,1478.385085,129.3229997,43,28,Botnet
0,5.337039729,657.7567482,631.1113351,12,1,Normal
0,,,,520,278,DDoS
0,4.882271582,601.3134109,357.9068116,8,4,Normal
0,272.1530711,4378.600582,37.84216594,460,321,DDoS
0,,,,89,5,Phishing
0,5.333980863,854.8865604,408.2004107,23,1,Normal
0,233.0306395,6011.363801,129.2044211,504,280,DDoS
0,110.2370166,294.9618594,6564.070232,211,136,PortScan
0,53.70337415,455.3980871,3685.276948,96,11,Phishing
1,4.639082004,29.90320152,178.6213881,19,1,Normal
0,,,,95,8,Phishing
0,6.278061407,317.8264083,837.940049,14,1,Normal
1,4.304851343,333.9765893,578.1134553,13,3,Normal
0,6.663527653,560.924836,569.8678672,13,3,Normal
0,3.851514968,431.7922602,838.4100471,16,1,Normal
1,32.48547276,1386.493907,292.9700463,40,19,Botnet
0,4.1233871,1220.443508,724.6303308,11,7,Normal
0,5.810356271,382.1758801,581.7553859,8,3,Normal
1,76.36300046,236.6849136,3822.813546,222,163,PortScan
0,111.9216519,124.2207171,4476.137327,190,153,PortScan
2,57.29349188,185.4922619,3249.378028,103,9,Phishing
0,4.478168501,234.4655211,207.539111,17,3,Normal
0,3.620285688,332.9720841,422.8836716,11,2,Normal
0,8.069653238,584.8845928,725.7789769,10,3,Normal
0,104.2122595,165.561396,4093.972098,207,154,PortScan
1,63.73735488,126.0629618,3119.161706,100,10,Phishing
0,719.9391305,6165.80526,110.4362633,523,299,DDoS
0,129.5807115,107.8742381,3700.913465,195,123,PortScan
0,,,,181,158,PortScan
1,4.621282026,523.2425378,512.5901373,10,6,Normal
0,1087.234141,3138.082811,88.02050524,515,317,DDoS
1,4.003816668,633.9700408,1100.568631,6,3,Normal
0,109.9408956,41.44716963,4741.049507,198,152,PortScan
1,6.334366164,570.4981755,443.2747989,13,2,Normal
0,82.74712336,454.1843711,2833.876086,88,9,Phishing
1,4.173602875,370.4949864,619.6034927,16,3,Normal
0,126.8266999,152.218913,6348.027551,211,128,PortScan
0,,,,20,4,Normal
1,6.482479877,546.1270723,158.9223281,20,2,Normal
1,66.03660235,462.1008307,3349.836384,97,9,Phishing
0,5.358875367,277.6069974,775.6913161,11,4,Normal
0,6.507368355,521.9788312,349.7181834,17,6,Normal
0,3.962229763,717.2937678,701.0351501,15,2,Normal
0,562.3660701,4522.142989,265.3290113,458,312,DDoS
0,4.442563501,269.6731672,383.2182426,23,4,Normal
2,19.09814977,1587.141701,212.5423782,46,23,Botnet
0,4.272505072,756.0638508,890.8637029,10,0,Normal
1,0.330514927,397.1034128,1113.343974,19,0,Normal
0,91.80427272,77.94805529,4775.549626,209,149,PortScan
0,8.881486853,344.2678201,410.9362252,18,4,Normal
1,23.72577518,1162.092351,64.63430496,44,20,Botnet
0,21.06230933,1163.182425,171.7968125,48,22,Botnet
0,4.87484898,381.2649987,317.8181696,22,4,Normal
1,4.579913606,545.8355445,553.83167,16,2,Normal
0,87.12453421,180.9573257,2260.857907,102,20,Phishing
1,125.8412498,106.5151106,5105.381674,189,148,PortScan
0,80.6745699,181.9582182,3075.871686,80,13,Phishing
1,39.82890887,1491.140326,193.5794347,51,13,Botnet
0,3.208105739,616.7589726,521.8113268,20,4,Normal
1,603.574277,5008.566056,122.4630983,499,299,DDoS
1,705.2354222,6269.513187,86.06694815,457,283,DDoS
0,2.692926614,835.6077295,719.9443056,12,2,Normal
0,5.562146102,627.6188135,1425.208145,13,0,Normal
1,6.910607765,378.1996129,633.7301585,11,4,Normal
1,9.054691964,471.6237851,992.9757138,17,2,Normal
1,6.647414386,814.26195,41.67146898,12,2,Normal
0,,,,15,4,Normal
0,4.316063319,571.7299429,163.5508754,13,3,Normal
0,1.798428745,582.5847698,1104.123577,13,2,Normal
0,107.4657307,107.5624348,4271.372619,201,168,PortScan
0,547.270425,6175.116072,43.75128862,515,274,DDoS
0,4.966227045,363.5001223,411.653294,17,1,Normal
0,502.3333451,4936.441393,78.49644962,542,302,DDoS
0,5.62781161,434.4765553,652.8547249,20,8,Normal
2,35.2869814,595.1958836,192.9118796,54,18,Botnet
0,35.81990856,792.0908992,75.32917317,50,20,Botnet
0,76.08709842,353.6007628,2314.853688,96,9,Phishing
0,1.139270178,740.1470861,491.384636,7,3,Normal
1,9.84570504,699.6479268,112.8979979,13,2,Normal
0,9.077923221,607.715598,366.2641746,24,4,Normal
2,7.959855232,489.2677392,844.7444725,24,3,Normal
0,127.1548607,0.462042969,3996.54489,197,147,PortScan
0,5.275408357,285.8230476,641.3739381,19,3,Normal
1,,,,101,10,Phishing
1,5.801014531,133.6739021,1247.44829,19,1,Normal
0,2.461140262,169.7964898,372.4695798,9,4,Normal
1,11.43260567,1246.053276,339.7593278,43,16,Botnet
0,,,,17,3,Normal
0,683.0456645,5745.154892,116.2817784,458,253,DDoS
1,20.95548681,1043.758288,207.2711014,61,29,Botnet
0,6.098537976,489.9783485,110.1258007,15,5,Normal
0,4.611128662,457.78083,745.7245233,21,2,Normal
0,6.784182277,439.81916,802.7639041,16,3,Normal
1,5.740568185,753.4024584,946.6000505,11,5,Normal
0,15.83502482,9.935691895,4878.823051,191,165,PortScan
0,6.971659647,756.2993865,716.6934892,11,1,Normal
